timestamp,n_experts,top_k,batch_size,num_workers,num_epochs,learning_rate,device,train_dataset,valid_dataset,test_dataset,final_train_loss,final_train_acc,final_val_loss,final_val_acc,test_loss,test_acc
2026-01-08T03:14:52.001921,3,2,64,3,3,0.001,cuda,PUC,PUC,camera9,1.213202327489853,89.0625,1.715321063995361,70.3125,6.44274408236528,51.62520064205457
2026-01-08T03:16:41.193516,3,2,64,3,3,0.001,cuda,PUC,PUC,PKLot,1.213202327489853,89.0625,1.715321063995361,70.3125,3.816630859412775,59.205723282873926
2026-01-08T03:16:52.567614,3,2,64,3,3,0.001,cuda,PUC,PUC,CNR,1.213202327489853,89.0625,1.715321063995361,70.3125,5.94777477229083,50.36348468597306
2026-01-08T03:18:02.120287,3,2,64,5,3,0.001,cuda,PUC,PUC,PUC,0.9964495301246644,93.75,1.4749703407287598,78.125,2.5661166715395627,74.983812034596
2026-01-08T03:18:19.091992,3,2,64,5,3,0.001,cuda,PUC,PUC,UFPR04,0.9964495301246644,93.75,1.4749703407287598,78.125,0.988199404660926,84.43646689445009
2026-01-08T03:18:45.349651,3,2,64,5,3,0.001,cuda,PUC,PUC,UFPR05,0.9964495301246644,93.75,1.4749703407287598,78.125,9.350938693987944,56.29590922663482
2026-01-08T03:18:46.675226,3,2,64,5,3,0.001,cuda,PUC,PUC,camera1,0.9964495301246644,93.75,1.4749703407287598,78.125,7.287176651703684,53.9719240297275
2026-01-08T03:18:46.985357,3,2,64,5,3,0.001,cuda,PUC,PUC,camera2,0.9964495301246644,93.75,1.4749703407287598,78.125,10.091049943651472,50.11337868480726
2026-01-08T03:18:47.766833,3,2,64,5,3,0.001,cuda,PUC,PUC,camera3,0.9964495301246644,93.75,1.4749703407287598,78.125,8.583586468416101,48.78648233486943
2026-01-08T03:18:49.173821,3,2,64,5,3,0.001,cuda,PUC,PUC,camera4,0.9964495301246644,93.75,1.4749703407287598,78.125,6.32884326265819,52.835494453991565
2026-01-08T03:18:51.152913,3,2,64,5,3,0.001,cuda,PUC,PUC,camera5,0.9964495301246644,93.75,1.4749703407287598,78.125,7.995305344932958,52.12999560825648
2026-01-08T03:18:53.033199,3,2,64,5,3,0.001,cuda,PUC,PUC,camera6,0.9964495301246644,93.75,1.4749703407287598,78.125,7.715394683429675,50.17305029995385
2026-01-08T03:18:54.961583,3,2,64,5,3,0.001,cuda,PUC,PUC,camera7,0.9964495301246644,93.75,1.4749703407287598,78.125,7.4263097766443344,45.91836734693877
2026-01-08T03:18:57.166812,3,2,64,5,3,0.001,cuda,PUC,PUC,camera8,0.9964495301246644,93.75,1.4749703407287598,78.125,8.342886248488485,48.98726851851852
2026-01-08T03:18:58.291604,3,2,64,5,3,0.001,cuda,PUC,PUC,camera9,0.9964495301246644,93.75,1.4749703407287598,78.125,7.490787452612167,50.862760834670944
2026-01-08T03:20:47.706267,3,2,64,5,3,0.001,cuda,PUC,PUC,PKLot,0.9964495301246644,93.75,1.4749703407287598,78.125,3.929495191239444,72.01038607094442
2026-01-08T03:20:59.477344,3,2,64,5,3,0.001,cuda,PUC,PUC,CNR,0.9964495301246644,93.75,1.4749703407287598,78.125,7.694935162472569,50.27665696239168
2026-01-08T03:22:08.086433,3,2,64,3,3,0.001,cuda,UFPR04,UFPR04,PUC,0.4999815449118614,90.625,1.1209794282913208,82.8125,4.234135991130371,56.42633319457934
2026-01-08T03:22:25.034232,3,2,64,3,3,0.001,cuda,UFPR04,UFPR04,UFPR04,0.4999815449118614,90.625,1.1209794282913208,82.8125,2.495792574643335,73.866469664789
2026-01-08T03:22:51.048409,3,2,64,3,3,0.001,cuda,UFPR04,UFPR04,UFPR05,0.4999815449118614,90.625,1.1209794282913208,82.8125,6.795261465623381,56.0249328157659
2026-01-08T03:22:52.353452,3,2,64,3,3,0.001,cuda,UFPR04,UFPR04,camera1,0.4999815449118614,90.625,1.1209794282913208,82.8125,5.44737686608967,50.99917423616846
2026-01-08T03:22:52.672596,3,2,64,3,3,0.001,cuda,UFPR04,UFPR04,camera2,0.4999815449118614,90.625,1.1209794282913208,82.8125,8.347415293966021,48.75283446712018
2026-01-08T03:22:53.415961,3,2,64,3,3,0.001,cuda,UFPR04,UFPR04,camera3,0.4999815449118614,90.625,1.1209794282913208,82.8125,6.741891145706177,49.30875576036866
2026-01-08T03:22:54.788754,3,2,64,3,3,0.001,cuda,UFPR04,UFPR04,camera4,0.4999815449118614,90.625,1.1209794282913208,82.8125,5.753444878023062,53.19481331042024
2026-01-08T03:22:56.658958,3,2,64,3,3,0.001,cuda,UFPR04,UFPR04,camera5,0.4999815449118614,90.625,1.1209794282913208,82.8125,6.453872142758286,52.73386034255599
2026-01-08T03:22:58.493541,3,2,64,3,3,0.001,cuda,UFPR04,UFPR04,camera6,0.4999815449118614,90.625,1.1209794282913208,82.8125,6.392723791713644,50.79603137978773
2026-01-08T03:23:00.371936,3,2,64,3,3,0.001,cuda,UFPR04,UFPR04,camera7,0.4999815449118614,90.625,1.1209794282913208,82.8125,5.868488523977023,45.72981366459627
2026-01-08T03:23:02.506252,3,2,64,3,3,0.001,cuda,UFPR04,UFPR04,camera8,0.4999815449118614,90.625,1.1209794282913208,82.8125,7.011928196306582,49.25733024691358
2026-01-08T03:23:03.607033,3,2,64,3,3,0.001,cuda,UFPR04,UFPR04,camera9,0.4999815449118614,90.625,1.1209794282913208,82.8125,6.791029531222123,48.93659711075441
2026-01-08T03:24:52.156325,3,2,64,3,3,0.001,cuda,UFPR04,UFPR04,PKLot,0.4999815449118614,90.625,1.1209794282913208,82.8125,4.574176843543661,58.99831958879349
2026-01-08T03:25:03.607355,3,2,64,3,3,0.001,cuda,UFPR04,UFPR04,CNR,0.4999815449118614,90.625,1.1209794282913208,82.8125,6.347948982500043,50.05873640124624
2026-01-08T03:26:13.352491,3,2,64,5,3,0.001,cuda,UFPR04,UFPR04,PUC,5.328571319580078,64.0625,0.5997605919837952,85.9375,4.668604346814556,64.31363026687018
2026-01-08T03:26:30.302600,3,2,64,5,3,0.001,cuda,UFPR04,UFPR04,UFPR04,5.328571319580078,64.0625,0.5997605919837952,85.9375,1.9677815533283007,78.52987348785668
2026-01-08T03:26:56.477229,3,2,64,5,3,0.001,cuda,UFPR04,UFPR04,UFPR05,5.328571319580078,64.0625,0.5997605919837952,85.9375,11.548480795196795,56.128695132875485
2026-01-08T03:26:57.823998,3,2,64,5,3,0.001,cuda,UFPR04,UFPR04,camera1,5.328571319580078,64.0625,0.5997605919837952,85.9375,9.639056795521787,50.66886870355079
2026-01-08T03:26:58.130387,3,2,64,5,3,0.001,cuda,UFPR04,UFPR04,camera2,5.328571319580078,64.0625,0.5997605919837952,85.9375,14.569720302309308,46.71201814058957
2026-01-08T03:26:58.921466,3,2,64,5,3,0.001,cuda,UFPR04,UFPR04,camera3,5.328571319580078,64.0625,0.5997605919837952,85.9375,12.19203145831239,47.956989247311824
2026-01-08T03:27:00.347310,3,2,64,5,3,0.001,cuda,UFPR04,UFPR04,camera4,5.328571319580078,64.0625,0.5997605919837952,85.9375,10.292352434414536,51.21074832057491
2026-01-08T03:27:02.320547,3,2,64,5,3,0.001,cuda,UFPR04,UFPR04,camera5,5.328571319580078,64.0625,0.5997605919837952,85.9375,11.288998252467104,51.58102766798419
2026-01-08T03:27:04.253657,3,2,64,5,3,0.001,cuda,UFPR04,UFPR04,camera6,5.328571319580078,64.0625,0.5997605919837952,85.9375,11.372888575620756,49.607752653437934
2026-01-08T03:27:06.168548,3,2,64,5,3,0.001,cuda,UFPR04,UFPR04,camera7,5.328571319580078,64.0625,0.5997605919837952,85.9375,10.735710505898115,44.85359361135759
2026-01-08T03:27:08.359127,3,2,64,5,3,0.001,cuda,UFPR04,UFPR04,camera8,5.328571319580078,64.0625,0.5997605919837952,85.9375,12.232733008302288,48.20601851851852
2026-01-08T03:27:09.533787,3,2,64,5,3,0.001,cuda,UFPR04,UFPR04,camera9,5.328571319580078,64.0625,0.5997605919837952,85.9375,11.744374862084022,47.351524879614765
2026-01-08T03:28:59.451103,3,2,64,5,3,0.001,cuda,UFPR04,UFPR04,PKLot,5.328571319580078,64.0625,0.5997605919837952,85.9375,5.882814440871195,64.55214923181202
2026-01-08T03:29:11.225605,3,2,64,5,3,0.001,cuda,UFPR04,UFPR04,CNR,5.328571319580078,64.0625,0.5997605919837952,85.9375,11.243006124995112,48.89422340262527
2026-01-08T03:30:20.110102,3,2,64,3,3,0.001,cuda,UFPR05,UFPR05,PUC,1.542732298374176,73.4375,1.6581079363822937,59.375,17.090573489792792,52.7155311965219
2026-01-08T03:30:36.900252,3,2,64,3,3,0.001,cuda,UFPR05,UFPR05,UFPR04,1.542732298374176,73.4375,1.6581079363822937,59.375,32.314040593946,42.149552128543725
2026-01-08T03:31:02.611519,3,2,64,3,3,0.001,cuda,UFPR05,UFPR05,UFPR05,1.542732298374176,73.4375,1.6581079363822937,59.375,2.70389553327278,63.76381009256495
2026-01-08T03:31:03.926081,3,2,64,3,3,0.001,cuda,UFPR05,UFPR05,camera1,1.542732298374176,73.4375,1.6581079363822937,59.375,2.4350950181484223,62.0148637489678
2026-01-08T03:31:04.235854,3,2,64,3,3,0.001,cuda,UFPR05,UFPR05,camera2,1.542732298374176,73.4375,1.6581079363822937,59.375,4.6043199215616495,55.78231292517007
2026-01-08T03:31:05.017557,3,2,64,3,3,0.001,cuda,UFPR05,UFPR05,camera3,1.542732298374176,73.4375,1.6581079363822937,59.375,4.184608689710205,55.2073732718894
2026-01-08T03:31:06.403864,3,2,64,3,3,0.001,cuda,UFPR05,UFPR05,camera4,1.542732298374176,73.4375,1.6581079363822937,59.375,2.9617282404235348,65.9115763162006
2026-01-08T03:31:08.286500,3,2,64,3,3,0.001,cuda,UFPR05,UFPR05,camera5,1.542732298374176,73.4375,1.6581079363822937,59.375,3.3019959776025067,62.659200702678966
2026-01-08T03:31:10.097185,3,2,64,3,3,0.001,cuda,UFPR05,UFPR05,camera6,1.542732298374176,73.4375,1.6581079363822937,59.375,3.755935026270877,59.852330410706045
2026-01-08T03:31:11.991634,3,2,64,3,3,0.001,cuda,UFPR05,UFPR05,camera7,1.542732298374176,73.4375,1.6581079363822937,59.375,2.7252007496695145,59.83806566104703
2026-01-08T03:31:14.107508,3,2,64,3,3,0.001,cuda,UFPR05,UFPR05,camera8,1.542732298374176,73.4375,1.6581079363822937,59.375,4.023137984820354,58.27546296296296
2026-01-08T03:31:15.226016,3,2,64,3,3,0.001,cuda,UFPR05,UFPR05,camera9,1.542732298374176,73.4375,1.6581079363822937,59.375,3.879270083629168,62.419743178170144
2026-01-08T03:33:04.387808,3,2,64,3,3,0.001,cuda,UFPR05,UFPR05,PKLot,1.542732298374176,73.4375,1.6581079363822937,59.375,16.017231851344835,53.71226135336647
2026-01-08T03:33:15.857505,3,2,64,3,3,0.001,cuda,UFPR05,UFPR05,CNR,1.542732298374176,73.4375,1.6581079363822937,59.375,3.400235290994182,60.78962153327545
2026-01-08T03:34:25.714410,3,2,64,5,3,0.001,cuda,UFPR05,UFPR05,PUC,0.6311430484056473,96.875,0.3040016442537308,93.75,2.5084506466484413,64.43821978631885
2026-01-08T03:34:42.756457,3,2,64,5,3,0.001,cuda,UFPR05,UFPR05,UFPR04,0.6311430484056473,96.875,0.3040016442537308,93.75,3.267343246206047,48.88378428294395
2026-01-08T03:35:09.045080,3,2,64,5,3,0.001,cuda,UFPR05,UFPR05,UFPR05,0.6311430484056473,96.875,0.3040016442537308,93.75,0.8143928743487814,80.61137653030755
2026-01-08T03:35:10.400513,3,2,64,5,3,0.001,cuda,UFPR05,UFPR05,camera1,0.6311430484056473,96.875,0.3040016442537308,93.75,2.856806691069352,52.10569777043766
2026-01-08T03:35:10.727004,3,2,64,5,3,0.001,cuda,UFPR05,UFPR05,camera2,0.6311430484056473,96.875,0.3040016442537308,93.75,2.602390314851488,58.276643990929706
2026-01-08T03:35:11.531044,3,2,64,5,3,0.001,cuda,UFPR05,UFPR05,camera3,0.6311430484056473,96.875,0.3040016442537308,93.75,2.7703523226812776,55.944700460829495
2026-01-08T03:35:12.942979,3,2,64,5,3,0.001,cuda,UFPR05,UFPR05,camera4,0.6311430484056473,96.875,0.3040016442537308,93.75,2.721357225143902,54.75706920793626
2026-01-08T03:35:14.907319,3,2,64,5,3,0.001,cuda,UFPR05,UFPR05,camera5,0.6311430484056473,96.875,0.3040016442537308,93.75,2.542041364050748,51.51515151515152
2026-01-08T03:35:16.793382,3,2,64,5,3,0.001,cuda,UFPR05,UFPR05,camera6,0.6311430484056473,96.875,0.3040016442537308,93.75,2.668007558562219,54.84540839870789
2026-01-08T03:35:18.706989,3,2,64,5,3,0.001,cuda,UFPR05,UFPR05,camera7,0.6311430484056473,96.875,0.3040016442537308,93.75,2.255161170418381,54.558562555456966
2026-01-08T03:35:20.908270,3,2,64,5,3,0.001,cuda,UFPR05,UFPR05,camera8,0.6311430484056473,96.875,0.3040016442537308,93.75,2.5853264276628143,55.89313271604938
2026-01-08T03:35:22.059614,3,2,64,5,3,0.001,cuda,UFPR05,UFPR05,camera9,0.6311430484056473,96.875,0.3040016442537308,93.75,3.4816193213829627,50.54173354735153
2026-01-08T03:37:11.258183,3,2,64,5,3,0.001,cuda,UFPR05,UFPR05,PKLot,0.6311430484056473,96.875,0.3040016442537308,93.75,2.2239344626281308,65.8839457184817
2026-01-08T03:37:23.016097,3,2,64,5,3,0.001,cuda,UFPR05,UFPR05,CNR,0.6311430484056473,96.875,0.3040016442537308,93.75,2.670872143475838,53.92512385719393
2026-01-08T03:38:31.923422,3,2,64,3,3,0.001,cuda,camera1,camera1,PUC,3.959468364715576,65.625,0.6574234366416931,81.25,0.3868610202313715,83.28621479117524
2026-01-08T03:38:48.746693,3,2,64,3,3,0.001,cuda,camera1,camera1,UFPR04,3.959468364715576,65.625,0.6574234366416931,81.25,0.7477748697978531,69.83562655831564
2026-01-08T03:39:14.507598,3,2,64,3,3,0.001,cuda,camera1,camera1,UFPR05,3.959468364715576,65.625,0.6574234366416931,81.25,1.0447754009700432,65.76813974320693
2026-01-08T03:39:15.824651,3,2,64,3,3,0.001,cuda,camera1,camera1,camera1,3.959468364715576,65.625,0.6574234366416931,81.25,0.5834365223191287,79.00908340214698
2026-01-08T03:39:16.132297,3,2,64,3,3,0.001,cuda,camera1,camera1,camera2,3.959468364715576,65.625,0.6574234366416931,81.25,0.6071942054799625,79.47845804988663
2026-01-08T03:39:16.903152,3,2,64,3,3,0.001,cuda,camera1,camera1,camera3,3.959468364715576,65.625,0.6574234366416931,81.25,0.5503044045146774,79.90783410138249
2026-01-08T03:39:18.268678,3,2,64,3,3,0.001,cuda,camera1,camera1,camera4,3.959468364715576,65.625,0.6574234366416931,81.25,0.302569352998514,90.06405249179815
2026-01-08T03:39:20.154890,3,2,64,3,3,0.001,cuda,camera1,camera1,camera5,3.959468364715576,65.625,0.6574234366416931,81.25,0.4787315738567135,85.40843214756258
2026-01-08T03:39:21.961857,3,2,64,3,3,0.001,cuda,camera1,camera1,camera6,3.959468364715576,65.625,0.6574234366416931,81.25,0.4312879114078419,87.87494231656669
2026-01-08T03:39:23.847546,3,2,64,3,3,0.001,cuda,camera1,camera1,camera7,3.959468364715576,65.625,0.6574234366416931,81.25,0.4350868468271925,87.08961845607809
2026-01-08T03:39:26.011140,3,2,64,3,3,0.001,cuda,camera1,camera1,camera8,3.959468364715576,65.625,0.6574234366416931,81.25,0.4938114044704922,85.15625
2026-01-08T03:39:27.115537,3,2,64,3,3,0.001,cuda,camera1,camera1,camera9,3.959468364715576,65.625,0.6574234366416931,81.25,0.6008989662887194,83.62760834670947
2026-01-08T03:41:15.999650,3,2,64,3,3,0.001,cuda,camera1,camera1,PKLot,3.959468364715576,65.625,0.6574234366416931,81.25,0.5976253471186177,77.08709896068684
2026-01-08T03:41:27.491727,3,2,64,3,3,0.001,cuda,camera1,camera1,CNR,3.959468364715576,65.625,0.6574234366416931,81.25,0.4758321449428407,85.28865961829851
2026-01-08T03:42:37.084013,3,2,64,5,3,0.001,cuda,camera1,camera1,PUC,7.489609003067017,54.6875,1.2779226899147034,73.4375,0.3950620037981219,86.99788400166504
2026-01-08T03:42:53.980706,3,2,64,5,3,0.001,cuda,camera1,camera1,UFPR04,7.489609003067017,54.6875,1.2779226899147034,73.4375,0.56482316985,76.46827961954013
2026-01-08T03:43:20.018393,3,2,64,5,3,0.001,cuda,camera1,camera1,UFPR05,7.489609003067017,54.6875,1.2779226899147034,73.4375,1.3522932070812577,62.2006569125112
2026-01-08T03:43:21.366576,3,2,64,5,3,0.001,cuda,camera1,camera1,camera1,7.489609003067017,54.6875,1.2779226899147034,73.4375,0.9051787388952156,68.7365813377374
2026-01-08T03:43:21.669251,3,2,64,5,3,0.001,cuda,camera1,camera1,camera2,7.489609003067017,54.6875,1.2779226899147034,73.4375,1.182211892945426,68.25396825396825
2026-01-08T03:43:22.469420,3,2,64,5,3,0.001,cuda,camera1,camera1,camera3,7.489609003067017,54.6875,1.2779226899147034,73.4375,1.0964422214264964,68.84792626728111
2026-01-08T03:43:23.867566,3,2,64,5,3,0.001,cuda,camera1,camera1,camera4,7.489609003067017,54.6875,1.2779226899147034,73.4375,0.5400997351516799,85.06483361974692
2026-01-08T03:43:25.776125,3,2,64,5,3,0.001,cuda,camera1,camera1,camera5,7.489609003067017,54.6875,1.2779226899147034,73.4375,0.8169845648502049,76.60298638559509
2026-01-08T03:43:27.636188,3,2,64,5,3,0.001,cuda,camera1,camera1,camera6,7.489609003067017,54.6875,1.2779226899147034,73.4375,0.7555035391746852,78.6455929856945
2026-01-08T03:43:29.542344,3,2,64,5,3,0.001,cuda,camera1,camera1,camera7,7.489609003067017,54.6875,1.2779226899147034,73.4375,0.7534369460657133,76.12023070097604
2026-01-08T03:43:31.710846,3,2,64,5,3,0.001,cuda,camera1,camera1,camera8,7.489609003067017,54.6875,1.2779226899147034,73.4375,0.873639524810844,75.72337962962963
2026-01-08T03:43:32.843220,3,2,64,5,3,0.001,cuda,camera1,camera1,camera9,7.489609003067017,54.6875,1.2779226899147034,73.4375,1.1516279563880885,74.91974317817015
2026-01-08T03:45:21.773701,3,2,64,5,3,0.001,cuda,camera1,camera1,PKLot,7.489609003067017,54.6875,1.2779226899147034,73.4375,0.6474255288365498,79.5242247514686
2026-01-08T03:45:33.365382,3,2,64,5,3,0.001,cuda,camera1,camera1,CNR,7.489609003067017,54.6875,1.2779226899147034,73.4375,0.837031048140235,76.08832592743926
2026-01-08T03:46:42.158162,3,2,64,3,3,0.001,cuda,camera2,camera2,PUC,2.354690134525299,70.3125,1.3912641406059263,79.6875,7.612130399990144,46.62076222191388
2026-01-08T03:46:58.943780,3,2,64,3,3,0.001,cuda,camera2,camera2,UFPR04,2.354690134525299,70.3125,1.3912641406059263,79.6875,10.34200124585646,40.38230676886139
2026-01-08T03:47:24.555957,3,2,64,3,3,0.001,cuda,camera2,camera2,UFPR05,2.354690134525299,70.3125,1.3912641406059263,79.6875,11.740069158441104,47.11331740818154
2026-01-08T03:47:25.816250,3,2,64,3,3,0.001,cuda,camera2,camera2,camera1,2.354690134525299,70.3125,1.3912641406059263,79.6875,4.308782291412354,55.34269199009084
2026-01-08T03:47:26.116012,3,2,64,3,3,0.001,cuda,camera2,camera2,camera2,2.354690134525299,70.3125,1.3912641406059263,79.6875,3.5765888392925262,71.65532879818593
2026-01-08T03:47:26.852368,3,2,64,3,3,0.001,cuda,camera2,camera2,camera3,2.354690134525299,70.3125,1.3912641406059263,79.6875,4.677292498887754,55.76036866359447
2026-01-08T03:47:28.201360,3,2,64,3,3,0.001,cuda,camera2,camera2,camera4,2.354690134525299,70.3125,1.3912641406059263,79.6875,4.712713696470308,58.41274800812373
2026-01-08T03:47:30.090107,3,2,64,3,3,0.001,cuda,camera2,camera2,camera5,2.354690134525299,70.3125,1.3912641406059263,79.6875,3.90012980511314,55.88493631971893
2026-01-08T03:47:31.882317,3,2,64,3,3,0.001,cuda,camera2,camera2,camera6,2.354690134525299,70.3125,1.3912641406059263,79.6875,5.12371263908724,57.210429164743886
2026-01-08T03:47:33.746823,3,2,64,3,3,0.001,cuda,camera2,camera2,camera7,2.354690134525299,70.3125,1.3912641406059263,79.6875,3.1147524837061025,57.630878438331855
2026-01-08T03:47:35.830997,3,2,64,3,3,0.001,cuda,camera2,camera2,camera8,2.354690134525299,70.3125,1.3912641406059263,79.6875,4.238147186460318,59.59683641975309
2026-01-08T03:47:36.954710,3,2,64,3,3,0.001,cuda,camera2,camera2,camera9,2.354690134525299,70.3125,1.3912641406059263,79.6875,3.0543947483484564,66.81380417335474
2026-01-08T03:49:25.378272,3,2,64,3,3,0.001,cuda,camera2,camera2,PKLot,2.354690134525299,70.3125,1.3912641406059263,79.6875,9.005394117828413,45.78326225711704
2026-01-08T03:49:36.859763,3,2,64,3,3,0.001,cuda,camera2,camera2,CNR,2.354690134525299,70.3125,1.3912641406059263,79.6875,4.115613647211092,58.38057782998792
2026-01-08T03:50:46.303001,3,2,64,5,3,0.001,cuda,camera2,camera2,PUC,0.7859333157539368,89.0625,1.3543813228607178,78.125,19.2103790519262,51.21669904259748
2026-01-08T03:51:03.265056,3,2,64,5,3,0.001,cuda,camera2,camera2,UFPR04,0.7859333157539368,89.0625,1.3543813228607178,78.125,30.86675028998179,45.26849201218949
2026-01-08T03:51:29.446211,3,2,64,5,3,0.001,cuda,camera2,camera2,UFPR05,0.7859333157539368,89.0625,1.3543813228607178,78.125,3.6712554038097673,43.96013735443416
2026-01-08T03:51:30.790368,3,2,64,5,3,0.001,cuda,camera2,camera2,camera1,0.7859333157539368,89.0625,1.3543813228607178,78.125,2.709462036584553,56.69694467382329
2026-01-08T03:51:31.113256,3,2,64,5,3,0.001,cuda,camera2,camera2,camera2,0.7859333157539368,89.0625,1.3543813228607178,78.125,1.7099498510360718,71.65532879818593
2026-01-08T03:51:31.924755,3,2,64,5,3,0.001,cuda,camera2,camera2,camera3,0.7859333157539368,89.0625,1.3543813228607178,78.125,3.385902896815656,57.357910906298
2026-01-08T03:51:33.340833,3,2,64,5,3,0.001,cuda,camera2,camera2,camera4,0.7859333157539368,89.0625,1.3543813228607178,78.125,2.970505156327243,60.03749414154039
2026-01-08T03:51:35.280914,3,2,64,5,3,0.001,cuda,camera2,camera2,camera5,0.7859333157539368,89.0625,1.3543813228607178,78.125,2.568467636484849,59.74967061923584
2026-01-08T03:51:37.190661,3,2,64,5,3,0.001,cuda,camera2,camera2,camera6,0.7859333157539368,89.0625,1.3543813228607178,78.125,3.283630515156637,55.96446700507615
2026-01-08T03:51:39.084860,3,2,64,5,3,0.001,cuda,camera2,camera2,camera7,0.7859333157539368,89.0625,1.3543813228607178,78.125,3.2798014752408293,51.03149955634428
2026-01-08T03:51:41.259874,3,2,64,5,3,0.001,cuda,camera2,camera2,camera8,0.7859333157539368,89.0625,1.3543813228607178,78.125,3.08418370820122,61.23649691358025
2026-01-08T03:51:42.380356,3,2,64,5,3,0.001,cuda,camera2,camera2,camera9,0.7859333157539368,89.0625,1.3543813228607178,78.125,2.9550214318128734,63.282504012841095
2026-01-08T03:53:31.481007,3,2,64,5,3,0.001,cuda,camera2,camera2,PKLot,0.7859333157539368,89.0625,1.3543813228607178,78.125,17.319065574494303,48.59124350429281
2026-01-08T03:53:43.241142,3,2,64,5,3,0.001,cuda,camera2,camera2,CNR,0.7859333157539368,89.0625,1.3543813228607178,78.125,2.99593478437992,58.177979808298005
2026-01-08T03:54:51.652443,3,2,64,3,3,0.001,cuda,camera3,camera3,PUC,1.4418090446852148,89.0625,0.5526324212551117,84.375,0.5306929367829685,84.76712455483096
2026-01-08T03:55:08.324814,3,2,64,3,3,0.001,cuda,camera3,camera3,UFPR04,1.4418090446852148,89.0625,0.5526324212551117,84.375,1.2832368749745486,70.03301320528212
2026-01-08T03:55:33.793799,3,2,64,3,3,0.001,cuda,camera3,camera3,UFPR05,1.4418090446852148,89.0625,0.5526324212551117,84.375,1.184597085046546,70.10450880859958
2026-01-08T03:55:35.176116,3,2,64,3,3,0.001,cuda,camera3,camera3,camera1,1.4418090446852148,89.0625,0.5526324212551117,84.375,1.1291707081230062,71.82493806771264
2026-01-08T03:55:35.469363,3,2,64,3,3,0.001,cuda,camera3,camera3,camera2,1.4418090446852148,89.0625,0.5526324212551117,84.375,1.4208133390971591,63.265306122448976
2026-01-08T03:55:36.234174,3,2,64,3,3,0.001,cuda,camera3,camera3,camera3,1.4418090446852148,89.0625,0.5526324212551117,84.375,0.7860307798666113,77.11213517665131
2026-01-08T03:55:37.609066,3,2,64,3,3,0.001,cuda,camera3,camera3,camera4,1.4418090446852148,89.0625,0.5526324212551117,84.375,0.5771436447750277,83.8931416966099
2026-01-08T03:55:39.476119,3,2,64,3,3,0.001,cuda,camera3,camera3,camera5,1.4418090446852148,89.0625,0.5526324212551117,84.375,0.898425253493744,76.95432586736935
2026-01-08T03:55:41.346704,3,2,64,3,3,0.001,cuda,camera3,camera3,camera6,1.4418090446852148,89.0625,0.5526324212551117,84.375,0.768914403015837,79.41855099215505
2026-01-08T03:55:43.230131,3,2,64,3,3,0.001,cuda,camera3,camera3,camera7,1.4418090446852148,89.0625,0.5526324212551117,84.375,0.7186276720347979,80.20186335403727
2026-01-08T03:55:45.367674,3,2,64,3,3,0.001,cuda,camera3,camera3,camera8,1.4418090446852148,89.0625,0.5526324212551117,84.375,0.8827550339937946,76.89043209876543
2026-01-08T03:55:46.464839,3,2,64,3,3,0.001,cuda,camera3,camera3,camera9,1.4418090446852148,89.0625,0.5526324212551117,84.375,0.9709077138358202,74.0569823434992
2026-01-08T03:57:35.128516,3,2,64,3,3,0.001,cuda,camera3,camera3,PKLot,1.4418090446852148,89.0625,0.5526324212551117,84.375,0.8003831412672653,79.04693148441031
2026-01-08T03:57:46.486409,3,2,64,3,3,0.001,cuda,camera3,camera3,CNR,1.4418090446852148,89.0625,0.5526324212551117,84.375,0.84571927607725,77.5899347940821
2026-01-08T03:58:55.567807,3,2,64,5,3,0.001,cuda,camera3,camera3,PUC,3.4273277521133423,57.8125,1.2685595154762268,81.25,0.9421500872478444,61.51918273900375
2026-01-08T03:59:12.477672,3,2,64,5,3,0.001,cuda,camera3,camera3,UFPR04,3.4273277521133423,57.8125,1.2685595154762268,81.25,0.6487706561560469,66.26996952627205
2026-01-08T03:59:38.516736,3,2,64,5,3,0.001,cuda,camera3,camera3,UFPR05,3.4273277521133423,57.8125,1.2685595154762268,81.25,1.8452565338251723,58.60182143923559
2026-01-08T03:59:39.873582,3,2,64,5,3,0.001,cuda,camera3,camera3,camera1,3.4273277521133423,57.8125,1.2685595154762268,81.25,1.1979866926607332,65.64822460776217
2026-01-08T03:59:40.188274,3,2,64,5,3,0.001,cuda,camera3,camera3,camera2,3.4273277521133423,57.8125,1.2685595154762268,81.25,2.112752441849028,58.0498866213152
2026-01-08T03:59:40.987643,3,2,64,5,3,0.001,cuda,camera3,camera3,camera3,3.4273277521133423,57.8125,1.2685595154762268,81.25,1.1973406324783962,70.10752688172043
2026-01-08T03:59:42.398915,3,2,64,5,3,0.001,cuda,camera3,camera3,camera4,3.4273277521133423,57.8125,1.2685595154762268,81.25,0.885509107614038,76.39431338853304
2026-01-08T03:59:44.348954,3,2,64,5,3,0.001,cuda,camera3,camera3,camera5,3.4273277521133423,57.8125,1.2685595154762268,81.25,1.3563966692539684,68.82960035133948
2026-01-08T03:59:46.193622,3,2,64,5,3,0.001,cuda,camera3,camera3,camera6,3.4273277521133423,57.8125,1.2685595154762268,81.25,1.2002732410642054,72.72727272727273
2026-01-08T03:59:48.129127,3,2,64,5,3,0.001,cuda,camera3,camera3,camera7,3.4273277521133423,57.8125,1.2685595154762268,81.25,1.0355298318338733,72.18278615794144
